,0,1,2,3,4,5,6,7,8,9,10,11
130,131,03APB0001354,Punjab,2013-14,Patiala,Kejriwal Bee Care India Pvt. Ltd.,"634/188, 634/189, 634/180, 634/181, 634/182, 634/183, 632/184 Village-Jalalpur, P.O.- Bannur, Taluka-Rajpura, Distt.-Patiala, (Punjab)",1811.3,50.0,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT015.00TONNES
131,132,03APB0CS000010,Punjab,2013-14,Amritsar,SAKSHI FRUITS & VEGETABLE COLD STORE,"VILLAGE - NEW FOCAL POINT, MEHTA ROAD, TALUKA- AMRITSAR, DISTT.- AMRITSAR (PUNJAB)",463.0,120.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE65178.41MT
132,133,03APB0CS000011,Punjab,2014-15,Kapurthala,Lally Cold Storage,"Village- Dayalpur, Taluka-Dhilwan, Dist.- Kapurthala (Punjab)",417.48,120.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE45000.00MT
133,134,03APB0001387,Punjab,2014-15,Fazilka,Maujgarh Citrus Grading Plant(Prop: Sajjan Kumar Jakhar),"Village- Maujgarh, Taluka- Abohar, Distt.- Fazilka (Punjab)",120.0,30.18,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT015.00TONNES
134,135,03APB0CS000014,Punjab,2014-15,Jalandhar,Satgur Cold Storage (Prop : Kulwinder Singh),"Village- Lalian Khurd, Taluka- Jalandhar, Dist. Jalandhar (Punjab)",464.59,110.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE35158.00MT
135,136,03APB0001394,Punjab,2014-15,Jalandhar,Sh. Sarabjit Singh S/o Sh. Amarjit Singh,"Village Quadianwali, Tehsil & District Jalandhar (PB)",18.95,7.58,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT015.00TONNES
136,137,03APB0CS000019,Punjab,2014-15,Ludhiana,Kartar Cold Store,"Village Bir Akhara, Taluka- Jagraon, Distt. Ludhiana(Punjab)",349.67,115.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE45000.00MT
137,138,03APB0CS000013,Punjab,2014-15,Ludhiana,Cheema Cold Store,"Village- Kalakh, Taluka- Ludhiana, Dist.- Ludhiana (Punjab)",418.78,115.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE45000.00MT
138,139,03APB0CS000015,Punjab,2014-15,Faridkot,Matta Cold Storage,"A-2 INDUSTRIAL FOCAL POINT, KOTKAPURA, DISTRICT-FARIDKOT-151204 (PUNJAB)",343.8,67.14,NHB,Completed,COLD / CA STORAGECOLD STORAGE23074.00MT
139,140,03APB0CS000027,Punjab,2014-15,Sangrur,GJA Storage Solutions (Prop:Akal Arpan Singh Brar),"Village- Phaguwala, Taluka- Bhawanigarh, Distt.- Sangrur (Punjab)",1062.81,160.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE65000.00MT
140,141,03APB0CS000026,Punjab,2014-15,Sangrur,RS Ghumman India Enterprises(Prop:Rajinder Singh G,"Village- Phagwala, Taluka- Bhawanigarh, Distt.- Sangrur (Pujab)",1264.28,160.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE65000.00MT
141,142,03APB0CS000018,Punjab,2014-15,Patiala,SHANKAR COLD STORES,"VILLAGE- NIAL, TALUKA- PATRAN, DISTT.- PATIALA (PUNJAB)",48.0,19.07,NHB,Completed,COLD / CA STORAGECOLD STORAGE2794.90MT
142,143,03APB0CS000024,Punjab,2014-15,Mohali,Uppal Agrofresh (India) Pvt. Ltd.,"Village- Joula Kalan, Taluka- Derabassi, Distt.- Mohali (Punjab)",982.0,354.81,NHB,Completed,COLD / CA STORAGECA STORAGE132772.00MT
143,144,03APB0001375,Punjab,2015-16,Fazilka,Shree Balaji Exports (Prop : Amit Bishnoi),"Village- Sitto Gunno, Taluka- Abohar, Dist.- Fazilka (Punjab)",163.7,48.0,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBER01120.00TONNES
144,145,03PJ201500000483,Punjab,2015-16,Hoshiarpur,Ganesh Multipurpose Cold Store and Ice Factory,"D-2, Focal Point, Phagawara Road",0.0,10.45,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02090.00MT
145,146,03APB0001423,Punjab,2015-16,Fazilka,JAI MAA FRUITS COMPANY,"VILLAGE- SAYYADWALA, TALUKA- ABOHAR DISTT.- FAZILKA (PUNJAB)",203.73,41.11,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT015.00TONNES
146,147,03APB0CS000036,Punjab,2015-16,Ludhiana,Friends Cold Storage,"Village- Salodi, Taluka- Samrala, Distt.- Ludhiana (Punjab)",748.34,135.5,NHB,Under Implementation,COLD / CA STORAGECOLD STORAGE65094.00MT
147,148,03APB0001421,Punjab,2015-16,Bathinda,"AL Fawake Fruit Ripening, Prop- Imran Khan","Village-Doomwali, Taluka-Sangat, Dist-Bathinda (Punjab)",89.66,30.49,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA0.00NOT GIVEN
148,149,03APB0CS000028,Punjab,2015-16,Sangrur,Ajit India Enterprise (Prop: Sukhman Ajit Singh),"Village- Phaguwala, Taluka- Bhawanigarh, Distt.- Sangrur (Punjab)",1148.67,160.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE65538.00MT
149,150,03APB0CS000033,Punjab,2015-16,Bathinda,Malwa Fresh Foods,"Village-Pitho, Taluka-Rampuraphul, Dist-Bathinda (Punjab)",1725.0,638.8,NHB,Completed,COLD / CA STORAGECA STORAGE244991.00MT
150,151,03APB0001391,Punjab,2016-17,Kapurthala,Avtar Singh Seed Infrastructure (Prop. Sh. Avtar Singh),"Village Bhanolanga, Tehsil & District Kapurthala (PB).",49.0,6.19,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.39ACRE
151,152,03APB0001443,Punjab,2016-17,Moga,Balvir Singh Seed Infrastructure (Prop. Sh. Balvir Singh),"Village Khote, Tehs. & Distt. Moga (PB).",48.8,14.46,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.24ACRE
152,153,03APB0001390,Punjab,2016-17,Jalandhar,Dharm Singh Seed Infrastructure (Prop. Sh. Dharam Singh),"Village Bhika Nangal, Tehsil & District Jalandhar (PB).",28.5,4.38,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.17ACRE
153,154,03APB0001447,Punjab,2016-17,Jalandhar,Gurdip Singh Sangha S/o Sh. Chanan Singh,"VPO. Quadianwali, Tehs. & Distt. Jalandhar (PB).",20.31,6.76,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA10.00TONNES
154,155,03APB0001445,Punjab,2016-17,Moga,Jasveer Singh Seed Infrastructure (Prop. Jasveer Singh),"Village Nahal Khote, Tehs. & Distt. Moga (PB).",12.0,4.2,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA10.00TONNES
155,156,03APB0001456,Punjab,2016-17,Jalandhar,M/s. Daljit Singh Seed Infrastructure (Prop. Sh. Daljit Singh),"Village Partap Pura, P.O. Loharan, Tehsil & Distt. Jalandhar (PB).",34.15,11.94,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA10.00TONNES
156,157,03APB0001457,Punjab,2016-17,Kapurthala,M/s. Swaran Singh Seed Infrastructure (Prop. Sh. Swaran Singh),"Village Shahjahanpur, Tehsil Sultanpur Lodhi, Distt. Kapurthala (PB).",21.5,7.53,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA10.00TONNES
157,158,03APB0001402,Punjab,2016-17,Jalandhar,Makhan Singh Seed Infradtructure (Prop. Sh. Makhan Singh),"Village Mallian, Tehs. Kartarpur, Distt. Jalandhar (PB).",15.33,3.91,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.08ACRE
158,159,03APB0001446,Punjab,2016-17,Moga,Paramjit Singh Seed Infrastructure (Prop. Sh. Paramjit Singh),"Village Dalla, Tehs. & Distt. Moga (PB).",16.0,5.6,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA20.00TONNES
159,160,03APB0001393,Punjab,2016-17,Kapurthala,Resham Singh Seed Indfrastructure (Prop. Sh. Resham Singh),"Village Bhanolanga, Tehsil & District Kapurthala (PB).",42.0,8.75,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.21ACRE
160,161,03APB0001444,Punjab,2016-17,Moga,Sukhdev Singh Seed Infrastructure (Prop. Sh. Sukhdev Singh),"Village Jhandiana Garbi, Tehs. & Distt. Moga (PB).",48.0,12.95,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.23ACRE
161,162,03APB0001417,Punjab,2016-17,Jalandhar,J.S. Seed Infrastructure,"Village-Kadianwali, Pathankot Road,Taluka & Dist-Jalandhar (Punjab)",111.0,17.32,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
162,163,03APB0001418,Punjab,2016-17,Jalandhar,Karan Grading Infrastructure,"Village-Musewal, Taluka-Nakodar, Dist-Jalandhar (Punjab)",158.0,22.05,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
163,164,03APB0001419,Punjab,2016-17,Jalandhar,Narang Seed Infrastructure,"Village-Amanatpur, Suranussi, Taluka & Dist-Jalandhar(Punjab)",86.5,20.47,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
164,165,03APB0001448,Punjab,2016-17,Jalandhar,Swaranjeet Kaur Bhatti Seed Infrastructure (Prop: Swaranjeet Kaur Bhatti),"Village- Alipur, Taluka- Jalandhar, Distt.- Jalandhar (Punjab)",65.0,21.94,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
165,166,03APB0001451,Punjab,2016-17,Jalandhar,Sukhjit Singh Bhatti Seed Infrastructure (Prop : S.Sukhjit Singh Bhatti),"Village- Chuhr, Taluka- Nakodar, Distt.- Jalandhar (Punjab)",125.5,21.8,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
166,167,03APB0001452,Punjab,2016-17,Jalandhar,Sukhjit Singh Bhatti Seed Infrastructure (Prop : S.Sukhjit Singh Bhatti) Project No.2,"Village- Alipur,Taluka- Jalandhar, Distt.- Jalandhar (Punjab)",96.0,28.07,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
167,168,03APB0001524,Punjab,2016-17,Jalandhar,M/s. Ranjit Singh Seed Infrastructure (Prop. Sh. Ranjit Singh),"Village Partap Pura, P.O. Loharan, Tehs. & Distt. Jalandhar (PB)",34.15,11.94,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA10.00TONNES
168,169,03APB0001532,Punjab,2016-17,Jalandhar,Surinder Kaur,"Village- Chak Chella, Taluka- Shahkot, Distt.- Jalandhar (Punjab)",16.0,5.6,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
169,170,03APB0001404,Punjab,2016-17,Mohali,Jaswinder Singh Grewal Seed Farms (Prop. Jaswinder Singh Grewal),"Village Ghataur, Tehsil Kharar, Distt. Mohali (PB)",28.9,4.59,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.03ACRE
170,171,03APB0CS000035,Punjab,2016-17,Jalandhar,Sukhjit Cold Storage (Prop: S.Sukhjit Singh Bhatti,"Village- Alipur, P.O. Mithapur, Taluka- Jalandhar , Distt.- Jalandhar (Punjab)",240.4,34.76,NHB,Completed,COLD / CA STORAGECOLD STORAGE58015.00MT
171,172,03APB0001473,Punjab,2017-18,Kapurthala,Navdeep Singh Seed Infrastructure (Prop: Navdeep Singh),"Village- Alla Datta (Mothawali), Taluka- Sultanpur Lodhi, Distt.- Kapurthala (Punjab)",127.5,37.0,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
172,173,03APB0001412,Punjab,2017-18,Amritsar,Smt. Rani Mann,"D-144, New Focal Point, Mehta Road, Amritsar (PB).",15.8,4.41,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA16.00TONNES
173,174,03APB0001474,Punjab,2017-18,Kapurthala,R.S. Seed Infrastructure,"Village-Khalwara Raod, Taluka-Phagwara, Dist-Kapurthala (Punjab)",135.0,15.65,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
174,175,03APB0001533,Punjab,2017-18,Fazilka,Taak Waxing Plant,"Village-Sappanwali, Taluka-Abohar, Dist-Fazilka (Punjab)",102.19,32.24,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
175,176,03APB0001490,Punjab,2017-18,Jalandhar,Ranjit Singh Seed Infrastructure (Prop: Ranjit Singh),"Village- Lohar Partap Pura, Taluka- Jalandhar, Distt.- Jalandhar (Punjab)",72.25,18.47,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
176,177,03APB0001477,Punjab,2017-18,Fazilka,Anil Kinnow Waxing & Grading Plant,"Village- Rampura Narainpura, Taluka- Abohar, Distt.- Fazilka (Punjab)",119.49,32.0,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
177,178,03APB0CS000038,Punjab,2017-18,Mohali,Aryavarta Cool Chain,"Village- Mubarikpur, Taluka- Derabassi, Distt.- Mohali (Punjab)",1251.97,307.78,NHB,Completed,COLD / CA STORAGECA STORAGE215004.00MT
178,179,03APB0CS000062,Punjab,2017-18,Fatehgarh Sahib,Waheguru Cold Store,"Village-Ghutind, Taluka-Amloh, Dist-Fatehgarh Sahib (Punjab)",421.88,134.06,NHB,Completed,COLD / CA STORAGECOLD STORAGE45288.30MT
179,180,03APB0CS000046,Punjab,2018-19,Jalandhar,Guru Nanak Cold Storage,"Village-Partappura, P.O-Loharan, Taluka & Dist-Jalandhar (Punjab)",448.0,137.94,NHB,Completed,COLD / CA STORAGECOLD STORAGE35404.00MT
180,181,03APB0CS000037,Punjab,2018-19,Amritsar,SAKSHI FRUIT & VEG. COLD STORE (PROP:RAMAN GUPTA),"A-004, New Focal Point, Mehta Road, Amritsar (Punjab)",40.0,12.25,NHB,Completed,COLD / CA STORAGECA STORAGE060.00MT
181,182,03APB0CS000047,Punjab,2018-19,Firozpur,Gupta Brothers Cold Storage,"Near Grain Market, Talwandi Road, Taluka-Zira, Dist-Firozpur (Punjab)",439.0,136.19,NHB,Completed,COLD / CA STORAGECOLD STORAGE45326.41MT
182,183,03APB0CS000059,Punjab,2018-19,Barnala,Barnala Cold Store,"Bajakhana Road, Village-Barnala, Taluka & Dist-Barnala (Punjab)",439.0,140.98,NHB,Completed,COLD / CA STORAGECOLD STORAGE45656.00MT
183,184,03APB0CS000055,Punjab,2018-19,Bathinda,Bandhan Agro,"Village-Ram Nagar, Taluka-Maur Mandi, Dist-Bathinda (Punjab)",468.0,140.98,NHB,Completed,COLD / CA STORAGECOLD STORAGE45824.00MT
184,185,03APB0CS000054,Punjab,2018-19,Kapurthala,Shri Guru Ram Dass Cold Store,"Village-Iban, Taluka & Dist-Kapurthala (Punjab)",549.0,140.98,NHB,Completed,COLD / CA STORAGECOLD STORAGE45424.00MT
185,186,03APB0CS000040,Punjab,2018-19,Jalandhar,Gupta Cold Storage,Village-Lallian Kalan Taluka-Nakodar Dist-Jalandhar (Punjab),438.0,134.14,NHB,Completed,COLD / CA STORAGECOLD STORAGE35334.00MT
186,187,03APB0CS000044,Punjab,2018-19,Kapurthala,B. K Agro Farm,"Village-Dolo Raiya, Taluka & Dist-Kapurthala (Punjab)",549.0,168.59,NHB,Completed,COLD / CA STORAGECOLD STORAGE46828.00MT
187,188,03APB0CS000053,Punjab,2018-19,Jalandhar,Hundal Farm & Cold Storage,"Village-Uggi, Taluka-Nakodar, Dist-Jalandhar (Punjab)",469.0,136.77,NHB,Completed,COLD / CA STORAGECOLD STORAGE35361.00MT
188,189,03APB0001397,Punjab,2018-19,Hoshiarpur,J.S.Seed Infrastructure (Prop :Joginder Singh),"Village- Davida Ahiarana, Taluka- Phagwara Road, Distt.- Hoshiarpur (Punjab)",101.98,17.5,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
189,190,03APB0CS000061,Punjab,2018-19,Bathinda,New Kissan Cold Store,Village-Kauloke Tehsil-Bathinda Dist-Bathinda (Punjab),530.0,165.31,NHB,Completed,COLD / CA STORAGECOLD STORAGE46215.00MT
190,191,03APB0CS000052,Punjab,2018-19,Kapurthala,Jagjit Cold Storage,"Village-Tashpur, P.O. & Tehsil-Sultanpur Lodhi, Distt.-Kapurthala (PB)",439.0,138.77,NHB,Completed,COLD / CA STORAGECOLD STORAGE35410.00MT
191,192,03APB0001472,Punjab,2018-19,Kapurthala,Jaideep Singh Seed Infrastructure (Prop: Jaideep Singh),"Village- Madho Jhanda, Taluka- Kapurthala, Distt.- Karpurthala (Punjab)",112.5,17.5,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
192,193,03APB0CS000051,Punjab,2018-19,Moga,Captain Cold Storage,"Village-Nawan Moga (Tarewal), Taluka & Dist-Moga (Punjab)",443.0,143.47,NHB,Completed,COLD / CA STORAGECOLD STORAGE15685.00MT
193,194,03APB0CS000045,Punjab,2018-19,Kapurthala,Gurdeep Cold Storage,"Village-Bahui, Po-Sheikupur,, Taluka & Dist-Kapurthala (Punjab)",549.0,140.98,NHB,Completed,COLD / CA STORAGECOLD STORAGE45648.00MT
194,195,03APB0CS000050,Punjab,2018-19,Jalandhar,Bhullar Brothers Cold Storage,Village-Mala Taluka-Shahkot Dist-Jalandhar (Punjab),443.0,136.78,NHB,Completed,COLD / CA STORAGECOLD STORAGE35250.00MT
195,196,03APB0CS000063,Punjab,2018-19,Ludhiana,Jawanda Cold Store,"Village-Pona, Taluka-Jagraon, Dist-Ludhiana (Punjab)",438.05,137.71,NHB,Completed,COLD / CA STORAGECOLD STORAGE45177.00MT
196,197,03APB0CS000041,Punjab,2018-19,Jalandhar,Sidhu New Tech Cold Store,"Village-Chawinda, Taluka-Shahakot, Dist-Jalandhar (Punjab)",549.0,140.95,NHB,Completed,COLD / CA STORAGECOLD STORAGE45756.00MT
197,198,03APB0CS000056,Punjab,2018-19,Jalandhar,Gobind Cold Storage,"Village-Kohar Khurd, Taluka-Shahkot, Dist-Jalandhar (Punjab)",450.0,139.36,NHB,Completed,COLD / CA STORAGECOLD STORAGE45239.00MT
198,199,03APB0CS000049,Punjab,2018-19,Jalandhar,Hundal Cold Storage,"Village-Akalpur, Taluka-Shahkot, Dist-Jalandhar (Punjab)",430.0,129.15,NHB,Completed,COLD / CA STORAGECOLD STORAGE35043.00MT
199,200,03APB0001499,Punjab,2019-20,Kapurthala,Ashok Kumar Seed Infrastructure (Prop: Ashok Kumar),"Village- Thingli, Taluka- Kapurthala, Distt.- Kapurthala (Punjab)",114.0,17.5,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00NOT GIVEN
200,201,03APB0CS000065,Punjab,2020-21,Jalandhar,Shahpur Cold Storage,"Village-Shahpur, Tehsil-Nakodar, District-Jalandhar (Punjab)",535.0,150.85,NHB,Completed,COLD / CA STORAGECOLD STORAGE46300.00MT
201,202,03APB0CS000066,Punjab,2021-22,Kapurthala,Satnam Cold Storage,"Village-Madho Jhanda, Taluka & Dist-Kapurthala (Punjab)",901.85,235.33,NHB,Completed,COLD / CA STORAGECOLD STORAGE812016.00MT
202,203,03APB0CS000042,Punjab,2021-22,Kapurthala,United Cold Storage,"Village-Alladitta, Taluka-Sultanpur Lodhi, Dist-Kapurthala (Punjab)",443.0,133.13,NHB,Completed,COLD / CA STORAGECOLD STORAGE45672.00MT
203,204,03APB0CS000064,Punjab,2021-22,Ludhiana,Satyam Agro Industries,"Village-Salaudi, Tehsil-Samrala, District-Ludhiana (Punjab)",591.59,169.18,NHB,Completed,COLD / CA STORAGECOLD STORAGE66366.00MT
204,205,03APB0CS000043,Punjab,2021-22,Jalandhar,Bhatti Agritech Pvt. Ltd.,"Village-Narangpur, Taluka-Shahkot, Dist-Jalandhar (Punjab)",556.0,155.51,NHB,Completed,COLD / CA STORAGECOLD STORAGE65850.00MT
