,0,1,2,3,4,5,6,7,8,9,10,11
71,72,28AP20110000066,Andhra Pradesh,2010-11,Guntur,M/s Boppudi Cold Storage ( Sri R V Subba Rao),"S.No. 454,492, NH-5, Boppudi Village, Chilkaluri pet mandal, Guntur",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05800.36MT
72,73,28AP20110000067,Andhra Pradesh,2010-11,Prakasam,M/s Sri Cold Storage ( Shri. Balineni Siva Vengala Reddy),"Plot no.168,169 & 182, Industrial Growth Centre, Gundlapalli Village, Maddipadu Mandal, Prakasam",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06246.00MT
73,74,28AAP0CS000002,Andhra Pradesh,2011-12,Chittoor,Himaja Alloys Private Limited,"Village-Mugilli, Taluka-Punganur, Dist-Chittoor (Andhra Pradesh)",1668.0,546.27,NHB,Completed,COLD / CA STORAGECA STORAGE205000.00MT
74,75,28AAP0CS000003,Andhra Pradesh,2011-12,Guntur,Sree Venkata Sai Raghavendra Cold Storage Pvt. Ltd,"Village-Ankireddy Palem, Taluka-Guntur Rural, Dist-Guntur (Andhra Pradesh)",734.0,85.47,NHB,Completed,COLD / CA STORAGECOLD STORAGE34998.00MT
75,76,28AAP0CS000006,Andhra Pradesh,2011-12,Guntur,Prudhvi Cold Storage Pvt. Ltd.,"Village-Vaddavalli, Taluka-Sattenapalle, Dist-Guntur (Andhra Pradesh)",450.0,62.07,NHB,Completed,COLD / CA STORAGECOLD STORAGE23922.00MT
76,77,28AAP0CS000007,Andhra Pradesh,2011-12,Guntur,Sri Chandra Sekhara Cold Storage Pvt. Ltd.,"Village-Lingayapalem, Taluka-Anki reddy Palem Sivaru, Dist-Guntur (Andhra Pradesh)",452.83,74.59,NHB,Completed,COLD / CA STORAGECOLD STORAGE45000.00MT
77,78,28AAP0CS000008,Andhra Pradesh,2011-12,Guntur,Y.C.R Cold Storage,"Village-Medikonduru, Taluka-Medikonduru, Dist-Guntur (Andhra Pradesh)",483.91,62.07,NHB,Completed,COLD / CA STORAGECOLD STORAGE23922.00MT
78,79,28AAP0CS000012,Andhra Pradesh,2012-13,Guntur,Sri Venkateswara Cold Storage,"Village-Prathipadu, Taluka-Prathipadu, Dist-Guntur (Andhra Pradesh)",440.0,62.07,NHB,Completed,COLD / CA STORAGECOLD STORAGE23922.00MT
79,80,28AP20130000068,Andhra Pradesh,2012-13,Prakasam,Sri Vasavi Cold Storage,"Sri Vasavi Cold Storage, Sy No 300/1, Pusapadu village, Inkollu Mandal, Prakasam District",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06095.00MT
80,81,28AAP0CS000009,Andhra Pradesh,2013-14,Guntur,Siva Parvathi Cold Storage Pvt. Ltd.,"Village-Gangavaram, Taluka-Gurazala, Dist-Guntur (Andhra Pradesh)",430.0,68.61,NHB,Completed,COLD / CA STORAGECOLD STORAGE24544.00MT
81,82,28AAP0CS000028,Andhra Pradesh,2014-15,Krishna,Paritala Cold Storage,"Village-Kanchikacherla, Taluka-Kanchikacherla, Dist-Krishna (Andhra Pradesh)",569.98,70.32,NHB,Completed,COLD / CA STORAGECOLD STORAGE43924.00MT
82,83,28AAP0022360,Andhra Pradesh,2014-15,Srikakulam,A R Agro Fields (India) Pvt. Ltd.,"Village:- Khanapur, Taluka- Rajendera Â Nagar,",95.0,37.1,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT1100.00TONNES
83,84,28AAP0023071,Andhra Pradesh,2015-16,Chittoor,UNITED FOOD PRODUCTS,"VILLAGE- KONIREDDIPALLI, TALUKA- ERRACHERUVAPALLI, MANDAL-PUTHALAPATTU, DISTT.- CHITTOOR (ANDHRA PRADESH)",250.0,50.0,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBER61440.00TONNES
84,85,28AAP0CS000021,Andhra Pradesh,2015-16,Prakasam,Chappidi Hanumantha Rao Cold Storage,"Pamidipadu Road, Ravinuthala Village, Korisapadu Mandal, Prakasam District,Andhra Pradesh.",509.1,79.29,NHB,Completed,COLD / CA STORAGECOLD STORAGE44683.00MT
85,86,28AAP0CS000023,Andhra Pradesh,2015-16,Prakasam,Cherukuri Cold Storage,"Edumudi Road, Uppugundur Village, Naguluppalapadu Mandal, Prasasam District, Andhra Pradesh",515.46,77.85,NHB,Completed,COLD / CA STORAGECOLD STORAGE44844.98MT
