,0,1,2,3,4,5,6,7,8,9,10,11
54,55,PAT- 17,Bihar,2004-05,East Champaran,M/s Singh Rai Cold Storage,"Radhia, E. Champaran",0.0,39.14,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04717.00MT
55,56,PAT-46,Bihar,2004-05,Katihar,M/s Neha Cold Storage (P) Ltd.,"Binodpur, Power Station Road, Katihar",0.0,47.5,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05217.00MT
56,57,10BI20050000206,Bihar,2005-06,Nalanda,Shree Ram Chanda Cold Storage Pvt. Ltd.,"P.o.- Maghra, Nalanda, Bihar",0.0,2.86,NHB,Completed,COLD / CA STORAGECOLD STORAGE0286.00MT
57,58,PAT-CS-59,Bihar,2005-06,Begusarai,M/s Anupam Cold Storage,"Phulwaria Bazar, PO-Barauni, Begusarai",0.0,23.4,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02840.63MT
58,59,PAT- 51,Bihar,2005-06,Muzaffarpur,M/s Prabha Cold Storage,"Sarfuddinpur, Muzaffarpur",0.0,42.15,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04263.00MT
59,60,PAT-47,Bihar,2005-06,Araria,M/s Girija Gopinath Cold storage,"Bathnaha, Araria",0.0,47.49,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04748.62MT
60,61,PAT-56,Bihar,2005-06,Vaishali,M/s Lagurao Bilandpur Prathmik Krishi Sankh Sahayog Samith Ltd,"Bilandpur, Mahua, Vaishali",0.0,33.18,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03318.00MT
61,62,PAT-57,Bihar,2005-06,Purnia,M/s Bol Bum Cold Storage,"Dimiachatatairganj, Purnea",0.0,43.62,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06038.11MT
62,63,PAT-53,Bihar,2006-07,Vaishali,M/s Raushan Cold Storage,"Vill. - Chakjado, P.O. - Kawadih, Vaishali",0.0,45.54,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04554.00MT
63,64,10BI20060000207,Bihar,2006-07,Nalanda,Agriculture Produce Market Committee Biharshri,Bihar,0.0,0.21,NHB,Completed,COLD / CA STORAGECOLD STORAGE041.83MT
64,65,10BI20060000209,Bihar,2006-07,Gaya,Kamla Krishi Swavlambi Sakhari Ltd.,Bihar,0.0,0.21,NHB,Completed,COLD / CA STORAGECOLD STORAGE041.83MT
65,66,10BI20060000208,Bihar,2006-07,Sheikhpura,Sheikhpur Sarvodaya Sahyog Samiti Ltd,Bihar,0.0,0.21,NHB,Completed,COLD / CA STORAGECOLD STORAGE041.83MT
66,67,PAT-55,Bihar,2006-07,Nalanda,M/s Soh Kisan Cold Storage,"Soh Sarai, Bharsharif, Nalanda",0.0,16.13,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE01613.00MT
67,68,PAT-84,Bihar,2006-07,Muzaffarpur,M/s Minapur Cold Storage,Basudeo Chaapra,0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05202.00MT
68,69,PAT- 43,Bihar,2006-07,Samastipur,M/s Vidyapati Cold Storage,"Vidyapati nagar, Samastipur",0.0,46.33,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05802.00MT
69,70,PAT-62,Bihar,2006-07,Purnia,M/s Chandini Cold Storage,Asja Mowaiya. Purnea,0.0,39.57,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04295.00MT
70,71,PAT-52,Bihar,2006-07,Muzaffarpur,M/s Ambika Bhavani Cold Storage,"Vill. + P.O. - Bakhra Churihar, Muzaffarpur",0.0,49.2,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05558.95MT
